,MEAS_DT,Ni_1.1C_min,Ni_1.1C_max,Cu_1.1C_min,Cu_1.1C_max,Ni_1.2C_min,Ni_1.2C_max,Cu_1.2C_min,Cu_1.2C_max,Cu_2.1T_min,Cu_2.1T_max,Cu_2.2T_min,Cu_2.2T_max,Cu_3.1T_min,Cu_3.1T_max,Cu_3.2T_min,Cu_3.2T_max,Ni_4.1T_min,Ni_4.1T_max,Ni_4.1C_min,Ni_4.1C_max,Ni_4.2T_min,Ni_4.2T_max,Ni_4.2C_min,Ni_4.2C_max,Ni_5.1T_min,Ni_5.1T_max,Ni_5.1C_min,Ni_5.1C_max,Ni_5.2T_min,Ni_5.2T_max,Ni_5.2C_min,Ni_5.2C_max,Ni_6.1T_min,Ni_6.1T_max,Ni_6.1C_min,Ni_6.1C_max,Ni_6.2T_min,Ni_6.2T_max,Ni_6.2C_min,Ni_6.2C_max
2797,2024-05-16 05:15:00,2.5,3.3,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.825,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.45,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2798,2024-05-16 05:30:00,2.5,3.3,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.825,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.45,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2799,2024-05-16 05:45:00,2.5,3.3,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.825,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.45,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2800,2024-05-16 06:00:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2801,2024-05-16 06:15:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2802,2024-05-16 06:30:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2803,2024-05-16 06:45:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2804,2024-05-16 07:00:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2805,2024-05-16 07:15:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2806,2024-05-16 07:30:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2807,2024-05-16 07:45:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2808,2024-05-16 08:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2809,2024-05-16 08:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2810,2024-05-16 08:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2811,2024-05-16 08:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2812,2024-05-16 09:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2813,2024-05-16 09:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2814,2024-05-16 09:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2815,2024-05-16 09:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2816,2024-05-16 10:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2817,2024-05-16 10:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2818,2024-05-16 10:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2819,2024-05-16 10:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2820,2024-05-16 11:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2821,2024-05-16 11:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2822,2024-05-16 11:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2823,2024-05-16 11:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2824,2024-05-16 12:00:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2825,2024-05-16 12:15:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2826,2024-05-16 12:30:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2827,2024-05-16 12:45:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2828,2024-05-16 13:00:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2829,2024-05-16 13:15:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2830,2024-05-16 13:30:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2831,2024-05-16 13:45:00,2.5,3.3,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2832,2024-05-16 14:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2833,2024-05-16 14:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2834,2024-05-16 14:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2835,2024-05-16 14:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2836,2024-05-16 15:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2837,2024-05-16 15:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2838,2024-05-16 15:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2839,2024-05-16 15:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.7,5.2,0.23,0.42,0.35,0.42,0.8,1.8,1.3,1.8,0.55,0.8,4.0,5.2,0.65,0.8,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.1,1.35,8.6,9.0,1.4,1.6,9.2,9.8
2840,2024-05-16 16:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2841,2024-05-16 16:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2842,2024-05-16 16:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2843,2024-05-16 16:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2844,2024-05-16 17:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2845,2024-05-16 17:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2846,2024-05-16 17:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2847,2024-05-16 17:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2848,2024-05-16 18:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2849,2024-05-16 18:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2850,2024-05-16 18:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2851,2024-05-16 18:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2852,2024-05-16 19:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2853,2024-05-16 19:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2854,2024-05-16 19:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2855,2024-05-16 19:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.475,1.6,9.25,9.5
2856,2024-05-16 20:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2857,2024-05-16 20:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2858,2024-05-16 20:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2859,2024-05-16 20:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2860,2024-05-16 21:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2861,2024-05-16 21:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2862,2024-05-16 21:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2863,2024-05-16 21:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.75,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.5,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2864,2024-05-16 22:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2865,2024-05-16 22:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2866,2024-05-16 22:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2867,2024-05-16 22:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2868,2024-05-16 23:00:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2869,2024-05-16 23:15:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2870,2024-05-16 23:30:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2871,2024-05-16 23:45:00,2.5,3.0,4.4,4.9,2.8,3.2,4.6,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.75,6.0,6.8,1.25,1.6,9.3,9.4,1.5,1.6,9.3,9.5
2872,2024-05-17 00:00:00,2.5,3.15,4.4,4.9,2.8,3.2,4.5,5.2,0.23,0.42,0.35,0.42,0.8,1.8,0.9,1.7,0.55,0.8,4.0,5.2,0.7,0.78,3.5,4.7,0.55,0.7,6.1,6.8,0.55,0.765,6.0,6.8,1.175,1.475,8.95,9.2,1.45,1.6,9.25,9.5
